Subcategory,ITEM_DESC,SOURCE,ITEM,Subcategory2
Jet Fuel,Interest Charge on Inv No. 853509-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885028528],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 853510-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885026403],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 853511-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885028788],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 853512-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885029092],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 853513-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885029065],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 853514-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885029079],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854177-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270170],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854177-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270172],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854177-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270174],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854177-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270175],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854187-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270248],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854187-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270274],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854187-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270276],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854189-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271288],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854189-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271289],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854189-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271290],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854189-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271291],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854190-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271295],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854190-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271296],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854190-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271297],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854199-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271612],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854203-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271136],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854206-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271732],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854207-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885267681],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854208-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885267598],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854209-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271751],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854210-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271139],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854211-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271137],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854212-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271134],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854214-21701[Receipt No. 22016069071696] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885266164],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854215-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885267711],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854216-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271781],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854217-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885266956],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854218-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885267097],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854219-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271526],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854220-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885262423],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854221-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271618],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854222-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271490],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854222-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271491],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854222-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271492],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854222-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271493],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854239-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271154],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854239-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271155],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854239-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271156],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854239-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271157],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854242-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885268459],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854243-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271881],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854248-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885264935],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854248-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885264939],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854248-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885264943],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854248-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885264971],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854248-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885264975],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854248-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885264979],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854249-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270984],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854249-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270989],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854250-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271337],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854250-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271338],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854255-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885267574],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854255-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885267578],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854255-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885267582],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854759-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271697],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854759-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271698],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854759-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271699],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854764-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271704],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854764-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271705],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854764-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271706],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854778-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271701],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854778-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271702],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854778-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885271703],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854786-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885263577],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854786-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885263581],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854786-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885263586],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854786-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885263597],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854834-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270538],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854834-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270540],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854834-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270542],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854834-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885270544],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854840-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885263633],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854840-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885263637],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854840-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885263643],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854910-21701[Receipt No. 19123000500254] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418357],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854910-21701[Receipt No. 19123000500254] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418364],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854910-21701[Receipt No. 19123000500254] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418365],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854910-21701[Receipt No. 19123000500254] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418366],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854913-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418361],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854913-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418362],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854913-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418363],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854914-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418947],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854914-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418961],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854919-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418450],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854919-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418456],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854920-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418436],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854920-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418444],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854920-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418445],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854921-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418446],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854921-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418449],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854922-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885419032],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854922-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885419033],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854923-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418482],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854923-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418483],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854923-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885418484],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854935-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885443521],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854935-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885443522],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854935-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885443523],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854935-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885443524],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854953-21701[Receipt No. 20011700691061] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885473936],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 854954-21701[Receipt No. 20011700691061] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885473979],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855476-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885557792],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855835-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885769657],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855835-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885769659],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855835-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885769675],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855846-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906057],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855846-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906058],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855846-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906382],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855846-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906383],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855848-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906168],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855848-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906531],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855848-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906532],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855848-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906533],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855851-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906097],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855851-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906098],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855851-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906099],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855851-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906100],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855854-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906560],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855854-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906570],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855855-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906589],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855855-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906590],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855855-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906591],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855855-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906615],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855857-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906275],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855857-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906276],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855857-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906277],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855857-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906278],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855860-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906129],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855860-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906130],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855860-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906131],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855860-21701[Receipt No. AVAMEX18477] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885906132],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855886-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885905952],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855886-21701[Receipt No. AVAMEX18403] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[885905953],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855889-21701[Receipt No. 009858600108] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[886035811],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855889-21701[Receipt No. 009858600108] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[886035812],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855889-21701[Receipt No. 009858600108] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[886035813],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855889-21701[Receipt No. 009858600108] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[886035814],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855901-21701[Receipt No. 009858600108] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[886036024],Contract,TAXADJ-IVA,
Jet Fuel,Interest Charge on Inv No. 855901-21701[Receipt No. 009858600108] MEXICAN IVA TAX - 16% @ 16.000% Ref. Line ID-[886036025],Contract,TAXADJ-IVA,
